case_id,band,mode,grid,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,wavelength_low_um,wavelength_high_um,wavenumber_start_cm,wavenumber_end_cm,wavenumber_increment_cm,fwhm_cm,template_file,modin_file,status
MWIR_solar_obs10_tar3_rng5_vis5_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs10_tar3_rng5_vis5_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs10_tar3_rng5_vis10_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs10_tar3_rng5_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs10_tar3_rng5_vis10_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs10_tar3_rng5_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs10_tar3_rng5_vis10_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs10_tar3_rng5_vis10_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs10_tar3_rng5_vis23_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs10_tar3_rng5_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs10_tar3_rng5_vis23_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs10_tar3_rng5_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs10_tar3_rng5_vis23_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs10_tar3_rng5_vis23_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs10_tar3_rng5_vis50_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs10_tar3_rng5_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs10_tar3_rng5_vis50_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs10_tar3_rng5_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs10_tar3_rng5_vis50_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,10.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs10_tar3_rng5_vis50_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng1_vis2_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng1_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng1_vis2_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng1_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng1_vis2_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng1_vis2_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng1_vis5_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng1_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng1_vis5_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng1_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng1_vis5_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng1_vis5_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng1_vis10_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng1_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng1_vis10_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng1_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng1_vis10_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng1_vis10_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng1_vis23_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng1_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng1_vis23_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng1_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng1_vis23_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng1_vis23_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng1_vis50_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng1_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng1_vis50_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng1_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng1_vis50_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,1.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng1_vis50_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng2_vis2_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng2_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng2_vis2_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng2_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng2_vis2_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng2_vis2_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng2_vis5_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng2_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng2_vis5_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng2_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng2_vis5_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng2_vis5_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng2_vis10_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng2_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng2_vis10_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng2_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng2_vis10_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng2_vis10_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng2_vis23_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng2_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng2_vis23_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng2_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng2_vis23_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng2_vis23_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng2_vis50_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng2_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng2_vis50_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng2_vis50_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng2_vis50_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,50.0,20.0,3.0,2.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng2_vis50_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng5_vis2_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng5_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng5_vis2_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng5_vis2_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng5_vis2_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,2.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng5_vis2_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng5_vis5_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng5_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng5_vis5_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng5_vis5_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng5_vis5_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,5.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng5_vis5_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng5_vis10_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng5_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng5_vis10_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng5_vis10_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng5_vis10_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,10.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng5_vis10_aerRural_humdefault_sza45_modin.txt,invalid_geometry
MWIR_transmittance_obs20_tar3_rng5_vis23_aerRural_humdefault,MWIR,Transmittance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_transmittance_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_transmittance_obs20_tar3_rng5_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_thermal_obs20_tar3_rng5_vis23_aerRural_humdefault,MWIR,ThermalRadiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_thermal_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_thermal_obs20_tar3_rng5_vis23_aerRural_humdefault_modin.txt,invalid_geometry
MWIR_solar_obs20_tar3_rng5_vis23_aerRural_humdefault_sza45,MWIR,DirectSolarIrradiance,production_nir_mwir,Mid-Latitude Summer,Rural,default,23.0,20.0,3.0,5.0,45.0,3.0,5.0,2000.0,3333.3333333333335,1.0,1.0,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\templates\MWIR_solar_modin.txt,HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\generated\modin\MWIR_solar_obs20_tar3_rng5_vis23_aerRural_humdefault_sza45_modin.txt,invalid_geometry
